t,norm,peak,PR,R_rms,finite,mass_w,mass_out,peak_w,n_cells_w,com_x,com_y,com_z,d_com,median_out,contrast,y_corr_w,y_corr_out,planted,alive,backend
1.83,5495.3193359375,2.0253689289093018,16640.051353954015,15.984692689105948,True,45.292930603027344,5450.0263671875,1.1094592809677124,77,7.964254990517331,-0.04349169083579238,0.0010534295478522783,0.056305795336577466,0.11736966669559479,9.452691757617076,0.7150478197588057,0.7088930551666406,True,True,numpy
1.835,5508.15478515625,1.980827808380127,16635.760706691428,15.985092431835223,True,45.345848083496094,5462.8095703125,1.1318291425704956,71,7.965428661071623,-0.04671807034014291,0.0008938886190015001,0.058125335340713596,0.11763954907655716,9.621161858023841,0.7117798918162448,0.7088307454549844,True,True,numpy
1.84,5521.41015625,1.9807614088058472,16631.263096222974,15.985508175384382,True,45.33894348144531,5476.072265625,1.1882776021957397,59,7.9659526903336255,-0.042741168433999284,-0.001202685286104083,0.05465778285403557,0.11762253940105438,10.10246512485249,0.7085026482040941,0.7088010001975487,True,True,numpy
1.845,5533.34912109375,2.058398723602295,16629.09321453248,15.986075419664026,True,45.38788986206055,5487.96142578125,1.2454888820648193,55,7.963854559688418,-0.03747781958482067,0.004980605322322546,0.05230569993344191,0.11807441711425781,10.54833817946854,0.706160810862923,0.7087892191893831,True,True,numpy
1.85,5545.7421875,2.0775599479675293,16619.102772523485,15.98611251391892,True,45.548126220703125,5500.1943359375,1.1849626302719116,59,7.963476047064917,-0.045650341502205184,0.0022125411576676955,0.05850511221804867,0.11825394630432129,10.020491216609912,0.7025877065390752,0.7084426591398307,True,True,numpy
1.855,5558.64111328125,2.0629208087921143,16611.96875358715,15.986581451478282,True,45.65396499633789,5512.98828125,1.1846122741699219,63,7.964844011147761,-0.045073542271373425,0.005266247875471007,0.05740471349770791,0.11850672215223312,9.996160999611272,0.7008068344016432,0.7081909048977639,True,True,numpy
1.86,5572.31591796875,2.099838972091675,16610.552463629927,15.98639782312381,True,45.59272766113281,5526.72314453125,1.1272096633911133,72,7.962711566502897,-0.04647644396344452,0.01106150501491838,0.06060399334491218,0.11876115202903748,9.49140054750822,0.6966809167528205,0.7083288741173075,True,True,numpy
1.865,5587.482421875,2.1272974014282227,16610.224857929137,15.986875574037668,True,45.688804626464844,5541.7939453125,1.0981944799423218,80,7.962843995427504,-0.04022968695995815,0.015748691477385324,0.05698260850415165,0.1190200224518776,9.226972548978857,0.6967628067953809,0.7085084893253035,True,True,numpy
1.87,5601.02197265625,2.0687198638916016,16607.148670145172,15.988021143264206,True,45.78279113769531,5555.23828125,1.1176133155822754,76,7.962675573429375,-0.029784440163877907,0.02433474743691649,0.053594828365431973,0.1192888543009758,9.368966800221278,0.6915046594396314,0.7088394817359723,True,True,numpy
1.875,5614.9931640625,2.0245580673217773,16605.0151637239,15.98792154131967,True,45.94219970703125,5569.05078125,1.0604660511016846,92,7.965163975829299,-0.028681750539587093,0.025587920010665004,0.05187420403735349,0.11942937225103378,8.879440887227013,0.6873684223582733,0.7089441039916591,True,True,numpy
1.8800000000000001,5626.654296875,1.9963425397872925,16599.198408734293,15.987204792397733,True,46.05363082885742,5580.6015625,1.0361247062683105,103,7.961753747464234,-0.025858847395193795,0.027819342135723967,0.05390149922313801,0.11969439685344696,8.656417789856404,0.6825440943582319,0.7089223635729921,True,True,numpy
1.885,5639.68017578125,1.8978315591812134,16599.51636664626,15.986497440499257,True,46.14201736450195,5593.53759765625,1.0983437299728394,82,7.966642928222818,-0.027816900405991135,0.03311203282728486,0.054615756917762256,0.11981861293315887,9.166720454238218,0.6795695559471355,0.7093467648049322,True,True,numpy
1.8900000000000001,5653.0302734375,1.8553235530853271,16601.400332035217,15.987383168334876,True,46.28455352783203,5606.74560546875,1.12919282913208,73,7.967914081151499,-0.031321966487142194,0.031927360451170735,0.05504478284409174,0.12014899402856827,9.398271190382067,0.6756520953513678,0.709429833467975,True,True,numpy
1.895,5667.09912109375,1.8327500820159912,16607.715106797044,15.987652495198311,True,46.50548553466797,5620.59326171875,1.1300584077835083,71,7.969697713015058,-0.028971977741945435,0.032646364790367734,0.05313557400483548,0.12058468163013458,9.371492236880462,0.6696025111209613,0.7095506387648911,True,True,numpy
1.9000000000000001,5680.77734375,1.7471461296081543,16609.628708739325,15.987271317577159,True,46.617950439453125,5634.158203125,1.1648268699645996,61,7.969357409366565,-0.029820886585303585,0.033886222695396144,0.054557581746479476,0.12081657350063324,9.64128377600855,0.6700069320509844,0.7096263383843826,True,True,numpy
1.905,5693.703125,1.8100285530090332,16612.650583374947,15.987083287274446,True,46.76348876953125,5646.94140625,1.1753206253051758,67,7.969727508399444,-0.033178999546197976,0.03427456627425508,0.05649792608477445,0.1212771087884903,9.691199246470811,0.6696229117830259,0.7099370961092403,True,True,numpy
1.9100000000000001,5708.271484375,1.9591128826141357,16619.364245221757,15.987266838321437,True,46.86894607543945,5661.40234375,1.1977112293243408,65,7.964808516724081,-0.03025727826982551,0.033066586879834985,0.05698545912194285,0.12163626402616501,9.846662415303243,0.6681937358063961,0.7099716373770277,True,True,numpy
1.915,5720.78125,2.1220321655273438,16625.446780930004,15.986673310024456,True,47.05781173706055,5673.72509765625,1.1234002113342285,84,7.964146218369542,-0.036680490785302784,0.034831015130536394,0.06200122318534431,0.12201948463916779,9.206728045576595,0.6675707791087088,0.7098152789890774,True,True,numpy
1.92,5733.884765625,2.191243886947632,16624.52452238747,15.987402713690418,True,47.112369537353516,5686.77197265625,1.2139132022857666,67,7.961097481496037,-0.03356202274133026,0.03330031755459763,0.061226844322386634,0.12228164821863174,9.927190383591883,0.6652588494934263,0.7096995208560257,True,True,numpy
1.925,5746.810546875,2.389418601989746,16629.145173505887,15.987009101410777,True,47.19856262207031,5699.61181640625,1.2647266387939453,58,7.961066924957965,-0.034859913737593215,0.03382003129415283,0.062247830763478326,0.12251991778612137,10.322620694226496,0.6660093459983116,0.709654110985951,True,True,numpy
1.93,5760.5732421875,2.5837957859039307,16628.65076627745,15.987144871569699,True,47.36508560180664,5713.2080078125,1.2842490673065186,44,7.9644983481907206,-0.031996570855364816,0.03403897588319062,0.05867537564316166,0.12276119738817215,10.461359897343701,0.6678785492837995,0.7094102636975553,True,True,numpy
1.935,5773.18994140625,2.690962314605713,16623.4546055357,15.987117794747073,True,47.4355354309082,5725.75439453125,1.302457332611084,42,7.964661965004254,-0.030472800520737732,0.031734039413230095,0.05643064368246827,0.12302786111831665,10.586685981303884,0.6696399399921333,0.7093052256656182,True,True,numpy
1.94,5786.58251953125,2.7130470275878906,16616.826999825244,15.986565328667336,True,47.59520721435547,5738.9873046875,1.333822250366211,40,7.9638582618325895,-0.03270228450454832,0.030637390650132792,0.05757008212107156,0.1233520433306694,10.813134621456072,0.672797901695288,0.7089382558433837,True,True,numpy
1.945,5798.169921875,2.7658822536468506,16617.61423280247,15.987438814222573,True,47.63418197631836,5750.5361328125,1.327738642692566,49,7.964539928694875,-0.034479018445224316,0.030544639097027447,0.05813083817973317,0.12367771565914154,10.735471912756234,0.6735836621760328,0.7089813481089255,True,True,numpy
1.95,5813.3154296875,2.8851077556610107,16614.956170401143,15.988216257099667,True,47.700374603271484,5765.61474609375,1.2877379655838013,53,7.958070863143888,-0.03252169457486734,0.03143489017750428,0.061675485048690706,0.12403134256601334,10.382359320979107,0.6732669116315729,0.7089270285129651,True,True,numpy
1.955,5825.6015625,2.95326566696167,16617.646279313623,15.988106978552622,True,47.74333190917969,5777.85791015625,1.2549840211868286,56,7.961656874066019,-0.03391811818145469,0.03051937359038426,0.05959921318029025,0.12434183806180954,10.093014875355019,0.6737207478282532,0.708948373814932,True,True,numpy
1.96,5838.7978515625,2.9563000202178955,16621.173312449864,15.987575154653117,True,47.86053466796875,5790.9384765625,1.2539944648742676,62,7.96598762508985,-0.030480276919245777,0.02839060757276689,0.05377653323200873,0.1247258111834526,10.054009294273769,0.6752819168854792,0.7088960942079332,True,True,numpy
1.965,5851.20751953125,2.9656054973602295,16616.910794307652,15.987497537165156,True,47.84994888305664,5803.35693359375,1.244065523147583,67,7.964171483282422,-0.030026780699661523,0.025419457356095673,0.0532112674313032,0.12492715567350388,9.958327446427568,0.6759435859771508,0.7088864903432046,True,True,numpy
1.97,5865.12451171875,2.90311598777771,16617.905700852105,15.987846032724034,True,47.760711669921875,5817.36376953125,1.1648077964782715,75,7.958415705273345,-0.032148592568747254,0.0245267834570915,0.05800300577397407,0.12517817318439484,9.30519887650414,0.67565709614614,0.7086461541048009,True,True,numpy
1.975,5878.95458984375,2.966195583343506,16617.064677613012,15.988228838135782,True,47.86309814453125,5831.0908203125,1.1891891956329346,67,7.962563273310373,-0.033600481320385255,0.021539197416382213,0.05472145717666232,0.12544646859169006,9.47965462067786,0.6763583780863038,0.7085690666103264,True,True,numpy
1.98,5893.0771484375,2.900646924972534,16623.857403144964,15.987650295292331,True,47.87431335449219,5845.203125,1.129987120628357,79,7.964223569923175,-0.03526581173203964,0.020962541528076167,0.05443398362675596,0.12579774856567383,8.98257030441556,0.6758636481230974,0.708778749102863,True,True,numpy
1.985,5908.35498046875,2.801912784576416,16635.265819914825,15.98763537653682,True,47.99745559692383,5860.35791015625,1.1239107847213745,84,7.9706060380835515,-0.03640262888351765,0.020380526684251363,0.051034520226060906,0.12620319426059723,8.905565277536548,0.6761940683731568,0.7088689836845515,True,True,numpy
1.99,5921.1865234375,2.6128413677215576,16644.766809600544,15.987715887722654,True,48.00214385986328,5873.18408203125,1.173606514930725,70,7.970387657388072,-0.03658155506054666,0.019129373123134716,0.05080387703412156,0.12651026248931885,9.276769266286296,0.6777161076805001,0.7088348069996997,True,True,numpy
1.995,5934.05517578125,2.419829845428467,16654.354883986718,15.987481169623866,True,48.189151763916016,5885.86572265625,1.1610018014907837,74,7.977076663124704,-0.04269241727447226,0.020639851382238446,0.05266996612223003,0.12685231864452362,9.152389281462343,0.6763044535483754,0.7088632335157335,True,True,numpy
2.0,5948.32861328125,2.329829454421997,16667.99702428131,15.987378240649255,True,48.315887451171875,5900.0126953125,1.2024762630462646,68,7.977202265448666,-0.042295870387514416,0.016191619742468216,0.05070350976407058,0.12691020965576172,9.47501596843885,0.6789731420898634,0.7087409366889116,True,True,numpy
