t,norm,peak,PR,R_rms
2.3875,1.0000000000006157,0.0019234017087186078,3559.8524716658794,7.921829733505956
2.39,1.0000000000006164,0.0014764295868481265,3577.2378509992163,7.926007460914208
2.3925,1.0000000000006164,0.001317627225597108,3667.6766336984433,7.930222930926013
2.395,1.0000000000006164,0.001103501304408648,3701.2017562914502,7.934469695886311
2.3975,1.0000000000006182,0.001043964864502811,3669.1755336515816,7.938728178464293
2.4,1.0000000000006188,0.0010634506114596462,3614.089397595448,7.942971450985432
2.4025,1.0000000000006197,0.0015468803547945297,3547.932180234615,7.947174803821177
2.4050000000000002,1.0000000000006208,0.001735028563705459,3553.490848909477,7.951325226267603
2.4075,1.0000000000006217,0.0018541720785512324,3545.8492332109377,7.955426826788958
2.41,1.000000000000623,0.0018430441567748128,3507.049910475389,7.95949981816808
2.4125,1.000000000000624,0.0015244448513807712,3469.5110583574374,7.963573303394981
2.415,1.000000000000624,0.0012535583013527087,3503.828488992946,7.967674613704338
2.4175,1.000000000000625,0.001096715118912106,3592.81635863746,7.97181932569986
2.42,1.000000000000625,0.00104217926088102,3582.946512449701,7.9760057750455635
2.4225,1.0000000000006257,0.0011491670026860781,3568.1523780849047,7.980216058730582
2.4250000000000003,1.000000000000627,0.0011861607771011832,3598.0694948602004,7.984422961523922
2.4275,1.0000000000006277,0.001542208062520574,3630.112479361483,7.988600005210156
2.43,1.0000000000006288,0.001752112960167411,3643.1198975592765,7.992730772861595
2.4325,1.0000000000006295,0.001681249088949587,3600.331765483321,7.996814149980401
2.435,1.0000000000006293,0.0015798546511989228,3586.477357867546,8.000863865818852
2.4375,1.00000000000063,0.001263594484712719,3614.8594699736,8.004902953834485
2.44,1.000000000000631,0.0012462341120844556,3699.5909206306465,8.008955583235677
2.4425,1.0000000000006322,0.0012132815183929387,3804.6930036148265,8.0130394722373
2.445,1.0000000000006324,0.0010710161979013613,3779.7405448058917,8.017161574222827
2.4475000000000002,1.000000000000633,0.0009446071247635538,3775.7081038330475,8.021318235127627
2.45,1.0000000000006333,0.0009086112380550447,3830.7779282614406,8.025499207925607
2.4525,1.0000000000006344,0.0014174617806950519,3863.5574419950194,8.029693499566736
2.455,1.0000000000006353,0.0020249229372497693,3878.402870106113,8.033894522035684
2.4575,1.0000000000006366,0.002164662839254391,3817.9102967087047,8.038102536121912
2.46,1.0000000000006362,0.0017778127550732356,3747.880012829136,8.042323629217211
2.4625,1.0000000000006364,0.0012773087424749225,3740.9971670823784,8.046565917464457
2.465,1.000000000000638,0.0011079630590969092,3814.4214791346158,8.05083473705498
2.4675000000000002,1.0000000000006397,0.0010067894177409364,3858.8681702171325,8.055128903926638
2.47,1.0000000000006388,0.0011434803338487317,3761.8287938742196,8.059439606236616
2.4725,1.0000000000006395,0.0011786540863712226,3664.57158239941,8.063752398263807
2.475,1.0000000000006408,0.0011518603684395252,3650.546470762479,8.068051539580273
2.4775,1.0000000000006404,0.0015351103012905519,3704.2539555160624,8.072325040268854
