t,norm,peak,PR,R_rms,finite,seed,member,backend
6.5600000000000005,15718.0693359375,3.6361987590789795,18961.848652509976,16.011097747624305,True,0,S,mlx
6.58,15747.40625,3.357618808746338,18976.70824587274,16.010294783024477,True,0,S,mlx
6.6000000000000005,15784.736328125,3.7033629417419434,18997.5546269294,16.010352577392307,True,0,S,mlx
6.62,15813.9765625,4.070042133331299,19008.519430225195,16.01080087832136,True,0,S,mlx
6.640000000000001,15849.9296875,3.753720998764038,19004.031713558812,16.010677136364713,True,0,S,mlx
6.66,15888.0419921875,3.740705966949463,18972.680105990978,16.010134543442824,True,0,S,mlx
6.68,15919.8486328125,3.61074161529541,18985.02549670565,16.00880916146988,True,0,S,mlx
6.7,15954.736328125,3.6461119651794434,19007.4107347575,16.00798683731062,True,0,S,mlx
6.72,15988.888671875,3.6739766597747803,19001.76163866413,16.00759821346923,True,0,S,mlx
6.74,16024.8798828125,3.684826612472534,19011.231774794494,16.00563291534556,True,0,S,mlx
6.76,16052.060546875,3.5136637687683105,19022.961229297838,16.00546475133098,True,0,S,mlx
6.78,16085.4638671875,3.8353142738342285,19050.65108743123,16.00499637336073,True,0,S,mlx
6.8,16121.927734375,4.496848106384277,19071.955193842536,16.00463885782894,True,0,S,mlx
6.82,16155.841796875,3.8238730430603027,19065.908360231395,16.004473201377888,True,0,S,mlx
6.84,16190.4267578125,3.7278692722320557,19051.499651896844,16.00308901264754,True,0,S,mlx
6.86,16219.2646484375,3.7084543704986572,19054.30443259531,16.002704655057606,True,0,S,mlx
6.88,16250.76953125,3.467963457107544,19062.926697468327,16.000794682411627,True,0,S,mlx
6.9,16282.9482421875,3.802790880203247,19046.50665361974,16.00041446498073,True,0,S,mlx
6.92,16310.552734375,3.787877321243286,19049.23182063638,15.999522140877323,True,0,S,mlx
6.94,16346.45703125,3.4929986000061035,19085.417669617902,15.998874038918531,True,0,S,mlx
6.96,16378.59765625,4.057112216949463,19079.357007009552,15.997841349843293,True,0,S,mlx
6.98,16409.02734375,3.77624773979187,19060.08086472719,15.996413267158134,True,0,S,mlx
7.0,16439.779296875,3.825434684753418,19062.24041134902,15.995795215853976,True,0,S,mlx
7.0200000000000005,16468.736328125,3.5482988357543945,19069.374139421827,15.99545145996363,True,0,S,mlx
