seed,corda,size,elong,atoms,rho_mean,rho_max,vort,b1,b2,b3,b4,b5,b6,b7,b8
1,1,29,4.0515,2,0.007322,0.009119,0.06897,0.02475,0.122459,0.182307,0.208126,0.190319,0.137595,0.087026,0.047418
1,2,17,1.4401,1,0.006383,0.007488,0.0,0.016974,0.106984,0.210173,0.251397,0.202215,0.117244,0.055388,0.039624
1,5,16,5.4426,0,0.00598,0.006495,0.1875,0.015252,0.080118,0.130466,0.163847,0.178041,0.166398,0.143509,0.122369
1,11,18,2.603,1,0.00644,0.00777,0.11111,0.017181,0.101525,0.181431,0.206358,0.185341,0.149188,0.102612,0.056364
1,12,44,1.8865,1,0.007917,0.011908,0.20455,0.038382,0.208415,0.306023,0.238255,0.11567,0.046267,0.023976,0.023011
1,16,16,2.9151,1,0.006194,0.007258,0.25,0.015505,0.093216,0.172227,0.203566,0.185592,0.147849,0.106995,0.07505
1,17,16,3.3852,1,0.007099,0.009314,0.0,0.015379,0.092626,0.170141,0.196368,0.174108,0.14142,0.113917,0.096041
1,18,23,2.2371,1,0.007452,0.010349,0.13043,0.021249,0.126041,0.222349,0.234393,0.174836,0.110386,0.067203,0.043543
1,22,8,2.8768,0,0.005786,0.006134,0.0,0.008729,0.056985,0.121066,0.167928,0.177078,0.165277,0.153647,0.149289
1,24,8,1.008,1,0.006563,0.007682,0.0,0.007621,0.052179,0.120842,0.186914,0.215601,0.198403,0.143581,0.074859
1,25,10,1.7697,1,0.006331,0.007212,0.0,0.009933,0.06573,0.14292,0.202711,0.211754,0.177337,0.121181,0.068434
1,27,28,1.3958,1,0.00685,0.009679,0.21429,0.026404,0.157114,0.274207,0.269398,0.159877,0.060297,0.024025,0.028679
1,28,65,1.3486,1,0.007727,0.012487,0.15385,0.055038,0.28043,0.352066,0.193658,0.047576,0.023087,0.027897,0.020248
1,30,16,1.755,1,0.006434,0.00803,0.0625,0.016033,0.101099,0.199331,0.241671,0.20193,0.127742,0.068317,0.043877
1,31,119,2.4558,2,0.007761,0.014699,0.15126,0.085807,0.296355,0.273085,0.19151,0.079311,0.031855,0.023972,0.018106
1,32,31,2.3253,1,0.006848,0.009116,0.32258,0.027945,0.158709,0.255534,0.232888,0.148183,0.089288,0.056165,0.031288
1,33,39,2.2496,1,0.007057,0.010049,0.23077,0.03539,0.191066,0.285549,0.243969,0.140837,0.058601,0.021558,0.02303
1,34,11,1.6541,1,0.006359,0.007881,0.09091,0.010765,0.071075,0.153369,0.213363,0.214438,0.168885,0.107633,0.060473
1,35,9,1.6454,1,0.006374,0.00761,0.11111,0.009069,0.060711,0.134712,0.195998,0.21019,0.18074,0.128565,0.080014
1,37,45,2.021,1,0.007918,0.012897,0.15556,0.038527,0.207479,0.301741,0.235293,0.116567,0.047513,0.026522,0.026358
1,39,27,1.5427,1,0.007419,0.01035,0.2963,0.025342,0.151731,0.268112,0.268891,0.165281,0.066516,0.026834,0.027294
1,41,24,2.6095,1,0.006206,0.007714,0.29167,0.02371,0.135009,0.225924,0.231565,0.171896,0.103613,0.060146,0.048137
1,42,58,1.9649,1,0.00758,0.011884,0.18966,0.049123,0.246468,0.312758,0.204825,0.093146,0.043357,0.027389,0.022934
1,43,102,2.8661,3,0.00684,0.010386,0.11765,0.073897,0.226473,0.246275,0.22602,0.119626,0.05288,0.02967,0.025159
1,44,75,4.055,2,0.006861,0.009616,0.02667,0.058017,0.214089,0.245677,0.20819,0.128737,0.075227,0.041217,0.028847
1,48,38,2.8489,1,0.006925,0.00939,0.13158,0.034032,0.177361,0.254335,0.220302,0.143847,0.080732,0.049435,0.039957
1,49,36,1.6445,1,0.007004,0.009692,0.30556,0.032945,0.186882,0.297292,0.255199,0.129663,0.045964,0.023514,0.02854
1,50,32,5.3529,1,0.006353,0.007817,0.28125,0.027757,0.125298,0.182644,0.208895,0.173285,0.12175,0.087213,0.073158
1,52,23,3.3304,0,0.006187,0.007083,0.34783,0.021344,0.115443,0.185732,0.202538,0.179671,0.139063,0.096437,0.059771
1,53,21,1.9832,1,0.006497,0.007926,0.0,0.020058,0.120731,0.218591,0.237901,0.182214,0.115456,0.066583,0.038465
1,55,36,1.6625,1,0.006844,0.009468,0.27778,0.033343,0.18932,0.30105,0.256241,0.126193,0.041989,0.022699,0.029165
1,56,32,1.7843,1,0.006738,0.008675,0.125,0.030063,0.172844,0.282904,0.255117,0.140579,0.0561,0.029588,0.032806
1,57,22,1.3092,1,0.006382,0.008143,0.18182,0.021162,0.130348,0.243749,0.266914,0.184357,0.082662,0.032249,0.038559
1,58,20,1.627,1,0.006598,0.008226,0.1,0.01894,0.117456,0.223321,0.253776,0.190985,0.104851,0.051976,0.038696
1,61,8,3.8437,0,0.00588,0.0066,0.0,0.008661,0.055453,0.114545,0.15641,0.169261,0.169312,0.166295,0.160064
1,62,15,2.7677,1,0.006184,0.007526,0.06667,0.014752,0.089991,0.170542,0.207381,0.192282,0.151702,0.104529,0.068821
1,64,12,2.6439,0,0.006142,0.007028,0.0,0.012831,0.081175,0.162235,0.204999,0.189839,0.148442,0.110487,0.089993
1,66,65,2.3022,1,0.008059,0.013048,0.23077,0.053998,0.260447,0.317695,0.208312,0.087296,0.028261,0.02,0.023991
1,67,40,3.6873,1,0.00641,0.008526,0.0,0.03451,0.158734,0.210092,0.208724,0.165629,0.110222,0.069803,0.042285
1,68,24,1.6989,1,0.006603,0.008268,0.16667,0.022936,0.137966,0.24684,0.255174,0.169228,0.082732,0.044244,0.040881
1,69,54,3.1519,1,0.006764,0.009286,0.03704,0.045964,0.202088,0.237578,0.218111,0.159671,0.076534,0.033632,0.026423
1,70,38,3.3478,1,0.006532,0.008575,0.07895,0.033671,0.164854,0.240074,0.226411,0.144855,0.0806,0.056733,0.052802
1,72,8,2.6487,0,0.005861,0.006689,0.0,0.008609,0.057029,0.124387,0.17808,0.191491,0.173983,0.145298,0.121123
1,74,23,1.8754,1,0.006746,0.008661,0.04348,0.022071,0.131064,0.231084,0.240749,0.171574,0.098195,0.057027,0.048235
1,75,11,1.6554,0,0.005762,0.006256,0.0,0.011594,0.07583,0.160526,0.216613,0.208776,0.157357,0.100671,0.068633
1,77,33,1.4632,1,0.007533,0.011065,0.18182,0.030148,0.175598,0.293243,0.26765,0.141616,0.045936,0.019796,0.026014
1,78,17,2.1047,0,0.006238,0.007089,0.0,0.0169,0.105087,0.202176,0.23809,0.194638,0.123635,0.069791,0.049683
1,79,11,1.7022,0,0.006192,0.006682,0.27273,0.010711,0.070737,0.152732,0.212787,0.214503,0.169797,0.108695,0.060037
1,80,11,1.7486,0,0.006119,0.006995,0.0,0.010942,0.071786,0.153123,0.209916,0.208441,0.164826,0.110395,0.070572
1,81,50,1.5376,1,0.008103,0.013057,0.14,0.042916,0.230298,0.326893,0.232343,0.09014,0.029523,0.023923,0.023965
1,83,50,3.9745,1,0.006391,0.008909,0.18,0.041258,0.169811,0.225844,0.215962,0.147255,0.083269,0.060714,0.055886
1,84,23,1.7449,1,0.006716,0.008489,0.26087,0.021982,0.133124,0.241524,0.255643,0.176045,0.09,0.045906,0.035775
1,85,47,1.9772,1,0.007187,0.010352,0.14894,0.041229,0.218901,0.306572,0.222332,0.103613,0.047777,0.030396,0.02918
1,86,20,2.4546,1,0.006563,0.008683,0.1,0.018888,0.113271,0.205395,0.228874,0.186109,0.126845,0.07604,0.044578
1,87,33,2.6845,1,0.006719,0.008925,0.27273,0.030064,0.158695,0.240515,0.228222,0.156548,0.086998,0.051299,0.047659
1,90,13,2.3475,0,0.00616,0.006754,0.0,0.012879,0.081067,0.161126,0.204212,0.193146,0.155646,0.113496,0.078429
1,91,29,1.4894,1,0.007247,0.010352,0.17241,0.026777,0.15865,0.274811,0.267698,0.158089,0.060178,0.024559,0.029238
1,96,10,1.265,0,0.005842,0.006756,0.3,0.0109,0.071982,0.155204,0.214988,0.213495,0.164268,0.103075,0.066089
1,98,60,2.3694,1,0.007119,0.00957,0.06667,0.05114,0.2444,0.292837,0.199273,0.106635,0.047042,0.027412,0.031262
1,101,10,1.8586,1,0.006104,0.00714,0.0,0.01037,0.06847,0.147833,0.20624,0.209162,0.168906,0.11485,0.074169
1,102,16,1.8697,1,0.006273,0.007417,0.1875,0.015845,0.099555,0.195249,0.236174,0.199637,0.131745,0.07517,0.046624
1,103,13,5.8399,1,0.006386,0.007538,0.07692,0.013163,0.075735,0.132075,0.157688,0.168211,0.168083,0.150391,0.134654
1,105,16,2.4851,1,0.006483,0.007658,0.1875,0.015778,0.096462,0.181934,0.216102,0.192039,0.145937,0.096791,0.054959
1,106,39,2.1715,1,0.006889,0.009397,0.33333,0.035515,0.192892,0.284232,0.226616,0.123054,0.065371,0.040456,0.031864
1,107,11,2.2652,0,0.006049,0.006705,0.18182,0.011249,0.073065,0.153085,0.205363,0.200833,0.160624,0.114704,0.081077
1,108,36,1.582,1,0.007101,0.010433,0.11111,0.03242,0.18375,0.291859,0.250615,0.130198,0.052101,0.029953,0.029105
1,110,109,2.5765,2,0.007753,0.015498,0.11927,0.077989,0.27621,0.280525,0.203087,0.076889,0.039735,0.024031,0.021534
1,111,68,2.6738,1,0.007723,0.011767,0.08824,0.055503,0.252518,0.285792,0.194806,0.103522,0.047815,0.033163,0.026882
1,112,45,2.3688,1,0.007183,0.009849,0.06667,0.039678,0.201885,0.276623,0.229497,0.142115,0.059168,0.022599,0.028435
1,113,27,2.7719,0,0.006038,0.00711,0.14815,0.025551,0.13888,0.213941,0.205039,0.16132,0.11866,0.080565,0.056044
1,115,166,2.5717,2,0.007405,0.011775,0.07831,0.102758,0.240435,0.271333,0.189752,0.102502,0.040455,0.026153,0.026612
1,116,19,1.625,1,0.006657,0.008441,0.26316,0.018758,0.116161,0.220643,0.251718,0.192838,0.110011,0.054541,0.035331
1,117,33,3.2562,0,0.006179,0.007092,0.0,0.029129,0.132025,0.170527,0.185705,0.18115,0.140638,0.092342,0.068484
1,119,11,1.6447,0,0.005981,0.006606,0.81818,0.011152,0.073453,0.157697,0.217465,0.215464,0.165909,0.102366,0.056494
1,121,27,1.4244,1,0.006967,0.00946,0.07407,0.025522,0.153037,0.270951,0.271442,0.164082,0.061343,0.023011,0.030612
1,122,11,2.1359,1,0.006585,0.008871,0.09091,0.010997,0.071621,0.150618,0.202362,0.197039,0.15658,0.115479,0.095304
1,123,8,2.3755,0,0.005991,0.006514,0.0,0.008462,0.056402,0.124282,0.179862,0.19436,0.175184,0.143382,0.118066
1,125,17,1.8191,1,0.0064,0.007514,0.23529,0.016304,0.102953,0.203239,0.245857,0.203079,0.124916,0.063898,0.039754
1,126,8,1.9194,0,0.005925,0.006439,0.0,0.008326,0.05588,0.124758,0.18386,0.20223,0.182498,0.141773,0.100674
1,127,58,1.7815,1,0.00719,0.010334,0.10345,0.05024,0.251116,0.314741,0.200042,0.085565,0.037438,0.028379,0.032479
1,128,12,2.1038,0,0.006119,0.006423,0.0,0.011892,0.07654,0.158115,0.209402,0.203714,0.162119,0.110451,0.067768
1,130,35,1.4425,1,0.007131,0.010846,0.14286,0.031395,0.181102,0.296285,0.261253,0.13211,0.044122,0.024919,0.028815
1,132,26,2.6198,1,0.006464,0.008328,0.19231,0.025112,0.139871,0.223865,0.216121,0.154815,0.098447,0.070226,0.071541
1,134,10,1.9607,1,0.006784,0.008693,0.2,0.01016,0.066895,0.143686,0.199184,0.201467,0.165362,0.121064,0.092181
1,135,26,1.9705,1,0.006729,0.00911,0.38462,0.024568,0.143854,0.246106,0.244165,0.164389,0.091206,0.05078,0.034932
1,136,83,2.6949,2,0.00746,0.012348,0.09639,0.063169,0.255023,0.310738,0.204624,0.07247,0.037184,0.031763,0.025028
1,137,20,1.2358,1,0.006851,0.008854,0.5,0.019156,0.119984,0.231879,0.267172,0.198032,0.096379,0.03514,0.032258
1,138,15,1.9266,1,0.006284,0.007782,0.4,0.015316,0.096531,0.190359,0.23185,0.197556,0.132418,0.079794,0.056176
1,139,59,1.8295,1,0.007893,0.012916,0.22034,0.049856,0.254991,0.332252,0.213822,0.080555,0.030111,0.020146,0.018269
1,140,8,2.0645,1,0.00618,0.007189,0.0,0.008691,0.057887,0.127331,0.183535,0.196662,0.174413,0.139183,0.112299
1,141,15,1.9691,1,0.006547,0.007816,0.0,0.014818,0.093686,0.186112,0.229981,0.200895,0.139016,0.083732,0.051761
1,142,27,1.344,1,0.006519,0.008402,0.14815,0.025682,0.152612,0.265657,0.260341,0.155645,0.06354,0.033748,0.042775
1,143,26,2.157,1,0.006666,0.009329,0.07692,0.024292,0.13643,0.23152,0.247439,0.177472,0.089923,0.046671,0.046255
1,144,12,1.6995,1,0.006234,0.007244,0.5,0.012338,0.08029,0.168268,0.223441,0.21028,0.152906,0.092639,0.059837
1,145,21,1.4858,1,0.006737,0.009125,0.0,0.020337,0.125595,0.236542,0.263598,0.189918,0.093657,0.038328,0.032025
1,146,17,2.6084,1,0.006326,0.00742,0.11765,0.0175,0.1052,0.191664,0.215232,0.177994,0.127562,0.089649,0.0752
1,147,13,1.356,1,0.006344,0.007277,0.15385,0.013256,0.086297,0.180691,0.238408,0.219393,0.149456,0.076006,0.036493
1,149,10,3.0936,0,0.005977,0.00675,0.2,0.010643,0.067675,0.137072,0.178985,0.178268,0.159583,0.141533,0.126242
1,150,8,3.0147,0,0.005702,0.006189,0.0,0.008985,0.056738,0.115003,0.155713,0.170984,0.173962,0.166877,0.151739
1,151,12,2.5661,0,0.005917,0.006865,0.16667,0.012397,0.078773,0.158937,0.20404,0.19256,0.152261,0.112259,0.088774
1,153,54,1.4587,1,0.007397,0.011009,0.22222,0.047086,0.250434,0.344982,0.224167,0.066782,0.016338,0.023184,0.027026
1,154,40,1.27,1,0.007704,0.011159,0.35,0.035516,0.202739,0.322294,0.26368,0.107212,0.01846,0.018057,0.032041
1,155,15,4.3294,1,0.005998,0.007146,0.13333,0.014941,0.07863,0.131517,0.173684,0.188449,0.163926,0.133377,0.115475
1,158,12,2.4922,0,0.006104,0.006749,0.08333,0.01207,0.076731,0.155143,0.200774,0.193962,0.159728,0.119046,0.082546
1,161,10,1.6315,0,0.006105,0.007106,0.4,0.010037,0.066731,0.146022,0.207716,0.215362,0.176076,0.11546,0.062595
1,163,13,1.7421,0,0.005998,0.006849,0.0,0.013266,0.085963,0.178567,0.233561,0.2142,0.148377,0.081216,0.04485
1,166,13,1.8592,1,0.006127,0.007209,0.0,0.012816,0.082859,0.171525,0.223941,0.207057,0.149325,0.09213,0.060347
1,168,58,2.1838,1,0.007795,0.013037,0.03448,0.048739,0.24247,0.318649,0.222828,0.090033,0.030075,0.02161,0.025596
1,169,31,2.0711,1,0.007193,0.009732,0.06452,0.028488,0.163047,0.265206,0.240821,0.144458,0.077291,0.048287,0.032402
1,171,33,1.4431,1,0.007199,0.01046,0.0,0.029707,0.172126,0.285209,0.259295,0.139961,0.051378,0.028415,0.03391
1,174,38,1.5907,1,0.007399,0.011178,0.15789,0.03384,0.191283,0.301659,0.253809,0.123653,0.042346,0.025005,0.028405
1,175,36,1.5414,1,0.007161,0.010174,0.16667,0.033103,0.189244,0.304419,0.261789,0.127079,0.037692,0.019073,0.027601
1,176,75,1.4349,1,0.009423,0.017727,0.06667,0.058909,0.296369,0.364058,0.195847,0.045892,0.01344,0.013952,0.011532
1,180,103,1.8197,1,0.008711,0.017664,0.2233,0.076344,0.333741,0.341524,0.160278,0.038501,0.021369,0.016518,0.011725
1,182,12,2.2083,0,0.00618,0.007056,0.41667,0.012338,0.078374,0.157872,0.202175,0.191416,0.154706,0.116996,0.086123
1,183,27,1.9011,1,0.006897,0.009326,0.22222,0.02544,0.149456,0.256938,0.254559,0.165172,0.080599,0.03806,0.029775
1,184,25,1.5303,1,0.00722,0.009827,0.44,0.023284,0.141034,0.25538,0.267211,0.176043,0.078285,0.031499,0.027263
1,185,16,1.7139,1,0.006587,0.008187,0.0,0.016257,0.102647,0.202647,0.245319,0.203,0.125003,0.063762,0.041365
1,186,16,1.9614,1,0.00628,0.007727,0.125,0.015812,0.099674,0.196274,0.237258,0.197585,0.126207,0.072646,0.054543
1,188,16,3.4215,0,0.006032,0.00698,0.25,0.016349,0.097498,0.174537,0.191264,0.158553,0.127528,0.116194,0.118076
1,189,8,2.3783,0,0.005829,0.006362,0.125,0.008428,0.056201,0.123952,0.179613,0.194383,0.17544,0.143688,0.118294
1,190,67,2.5437,1,0.008106,0.012688,0.13433,0.054641,0.255788,0.302216,0.208712,0.102911,0.035084,0.018968,0.02168
1,193,54,4.0537,2,0.006541,0.008525,0.18519,0.042097,0.161341,0.224401,0.222126,0.156049,0.098709,0.055915,0.039361
1,195,26,2.0964,1,0.007254,0.01029,0.23077,0.023338,0.138201,0.240797,0.243287,0.165958,0.095273,0.057217,0.035928
1,199,17,3.8114,1,0.006959,0.00897,0.23529,0.016293,0.096972,0.172417,0.186385,0.15393,0.129333,0.123778,0.120892
1,201,58,3.2253,1,0.007279,0.011791,0.10345,0.047242,0.207031,0.269753,0.232708,0.133505,0.057695,0.026255,0.025811
1,204,24,2.3688,1,0.006923,0.009532,0.125,0.022082,0.13052,0.227406,0.23245,0.165659,0.10416,0.069448,0.048275
1,208,18,4.2042,0,0.005863,0.00683,0.11111,0.017292,0.087757,0.134153,0.17302,0.206532,0.178892,0.117521,0.084832
1,209,11,1.7318,0,0.006155,0.006969,0.0,0.011192,0.073337,0.156101,0.21338,0.210854,0.164702,0.106644,0.06379
1,210,40,2.0713,1,0.006496,0.009006,0.1,0.036167,0.188834,0.273222,0.230694,0.128546,0.057785,0.040966,0.043786
1,211,55,1.7261,1,0.008311,0.013594,0.07273,0.046554,0.243953,0.333556,0.229763,0.087202,0.022793,0.016283,0.019896
1,212,42,1.2064,1,0.007226,0.010079,0.21429,0.037568,0.211814,0.327691,0.254711,0.09391,0.015985,0.023779,0.034543
1,213,15,2.6128,1,0.00634,0.007225,0.0,0.015089,0.091466,0.170972,0.204048,0.187583,0.15102,0.108033,0.071788
1,216,62,2.6356,1,0.007236,0.009865,0.1129,0.052785,0.247757,0.292026,0.199072,0.10391,0.049205,0.03048,0.024766
1,217,17,3.4141,0,0.00623,0.006929,0.29412,0.016077,0.092104,0.158613,0.183409,0.183543,0.165372,0.122076,0.078804
1,219,15,1.8766,1,0.006608,0.00792,0.13333,0.014871,0.094914,0.191531,0.240162,0.208871,0.136544,0.071769,0.041336
1,220,32,1.2995,1,0.007369,0.010149,0.15625,0.029237,0.171973,0.292378,0.272466,0.144097,0.041281,0.016834,0.031735
1,221,14,2.7056,1,0.006052,0.007138,0.14286,0.014211,0.088745,0.172718,0.209509,0.184931,0.14013,0.104905,0.084851
1,230,41,4.339,1,0.006924,0.008681,0.12195,0.035075,0.166023,0.226643,0.213706,0.155766,0.09967,0.061379,0.041738
1,232,14,1.7434,0,0.005935,0.006778,0.21429,0.013886,0.089442,0.183587,0.235691,0.210874,0.142506,0.0781,0.045913
1,234,9,1.4585,0,0.006103,0.00695,0.11111,0.008852,0.059551,0.133414,0.196824,0.214454,0.18627,0.129707,0.070928
1,235,42,1.6638,1,0.007741,0.012029,0.33333,0.036858,0.204666,0.312824,0.253204,0.11767,0.034917,0.016255,0.023607
1,236,16,1.6926,1,0.006714,0.008589,0.3125,0.015271,0.09743,0.196268,0.244771,0.210092,0.133592,0.06667,0.035905
1,237,56,1.6722,1,0.008074,0.013581,0.03571,0.046902,0.245227,0.333057,0.226438,0.085089,0.022018,0.016356,0.024913
1,238,49,2.1205,1,0.007098,0.010683,0.10204,0.043004,0.222588,0.30382,0.224013,0.108411,0.042802,0.026605,0.028757
1,239,36,1.5557,1,0.007758,0.01188,0.27778,0.032621,0.187597,0.305506,0.267961,0.132997,0.037534,0.013855,0.02193
1,242,10,1.6713,0,0.005997,0.006623,0.1,0.01019,0.067451,0.146356,0.205682,0.210462,0.171235,0.116071,0.072554
1,244,13,3.1555,1,0.00618,0.007158,0.15385,0.013426,0.083297,0.160965,0.196554,0.180944,0.148839,0.119404,0.096572
1,245,8,2.7716,0,0.005725,0.006121,0.125,0.008655,0.056675,0.121436,0.171508,0.185728,0.175509,0.15392,0.126569
1,248,97,4.066,2,0.00738,0.011383,0.10309,0.069011,0.240117,0.301107,0.207115,0.097555,0.04208,0.021094,0.02192
1,250,15,1.7821,1,0.006257,0.00716,0.13333,0.014942,0.094656,0.188456,0.232549,0.200578,0.134889,0.080072,0.053858
1,256,9,1.6543,1,0.006238,0.007421,0.77778,0.009519,0.063289,0.138519,0.197214,0.20554,0.172156,0.124137,0.089627
1,258,30,1.7374,1,0.006485,0.00821,0.1,0.028302,0.162989,0.267597,0.243476,0.140699,0.068795,0.046223,0.041919
1,259,14,1.8275,1,0.006375,0.007214,0.0,0.013431,0.086291,0.176622,0.227301,0.207407,0.148426,0.08962,0.050902
1,262,13,2.1269,1,0.006216,0.007482,0.23077,0.013086,0.084072,0.172262,0.222596,0.20487,0.148584,0.092752,0.061779
1,263,10,1.6711,1,0.006189,0.007388,0.1,0.01043,0.069101,0.150092,0.210831,0.214429,0.170918,0.11015,0.06405
1,264,41,2.2747,1,0.006787,0.008839,0.12195,0.037605,0.196418,0.276781,0.225425,0.133474,0.06214,0.031667,0.03649
1,265,57,2.6473,1,0.007157,0.011114,0.15789,0.048238,0.22952,0.287912,0.206652,0.10639,0.055679,0.034258,0.03135
1,266,35,1.7816,1,0.007345,0.010666,0.14286,0.031572,0.179004,0.286773,0.253552,0.13743,0.052536,0.027013,0.032119
1,267,24,1.5263,1,0.006897,0.009201,0.29167,0.022911,0.138902,0.251939,0.264248,0.174937,0.079543,0.035269,0.032252
1,268,34,3.4992,1,0.006282,0.007633,0.17647,0.030105,0.146143,0.205405,0.20582,0.16781,0.119844,0.077403,0.047468
1,270,12,1.6937,0,0.006002,0.006777,0.5,0.011981,0.078402,0.166097,0.224142,0.21514,0.158812,0.093775,0.051652
1,271,20,2.4595,1,0.006252,0.007254,0.05,0.019422,0.115753,0.206945,0.225373,0.179915,0.124477,0.078623,0.049492
1,273,17,1.6336,1,0.00634,0.00789,0.05882,0.016834,0.106093,0.208533,0.250256,0.20358,0.121425,0.058532,0.034749
1,277,34,1.729,1,0.006796,0.009392,0.35294,0.031937,0.182598,0.295291,0.260076,0.135663,0.046232,0.020475,0.027728
1,280,12,2.4777,0,0.006139,0.006872,0.16667,0.012053,0.076682,0.155245,0.20114,0.194302,0.159673,0.118678,0.082228
1,282,12,2.6993,1,0.006273,0.007554,0.25,0.012292,0.078145,0.157662,0.202006,0.19025,0.15122,0.11422,0.094205
1,283,9,1.6825,0,0.006033,0.006804,0.11111,0.009199,0.061483,0.136003,0.19692,0.20981,0.179137,0.127049,0.080399
1,284,96,6.4677,2,0.007,0.010109,0.14583,0.058101,0.186384,0.244991,0.220648,0.143853,0.077862,0.04137,0.026791
1,285,147,2.8475,3,0.007183,0.012062,0.17007,0.096573,0.251502,0.26984,0.201062,0.0822,0.041252,0.031469,0.026103
1,286,9,4.1353,0,0.005962,0.006664,0.0,0.00971,0.061255,0.123841,0.165658,0.174751,0.166464,0.15394,0.144381
1,287,8,1.6746,0,0.006061,0.006761,0.0,0.008747,0.05835,0.128645,0.185729,0.19863,0.174456,0.13657,0.108872
1,288,27,3.3092,1,0.006383,0.007762,0.07407,0.023914,0.127879,0.198645,0.209127,0.184968,0.135899,0.081175,0.038394
1,289,9,1.8672,1,0.006245,0.007298,0.22222,0.009412,0.062795,0.138428,0.199447,0.211128,0.178593,0.124434,0.075764
1,290,16,2.2624,1,0.006572,0.008095,0.3125,0.015636,0.09702,0.186163,0.220098,0.186441,0.133308,0.092706,0.068628
1,292,22,1.6234,1,0.00644,0.008099,0.04545,0.021772,0.132252,0.24147,0.258126,0.179357,0.090282,0.042717,0.034025
1,293,23,1.51,1,0.006475,0.008229,0.21739,0.022041,0.132995,0.239633,0.251337,0.172085,0.089773,0.049936,0.042199
1,296,8,2.1773,0,0.005937,0.006517,0.375,0.008708,0.057784,0.126295,0.180788,0.193215,0.173091,0.142178,0.11794
1,298,24,2.8841,1,0.006016,0.007553,0.20833,0.023084,0.126266,0.199192,0.204068,0.17663,0.134007,0.083537,0.053217
1,299,15,2.4681,1,0.006289,0.007814,0.33333,0.014711,0.090903,0.174464,0.210462,0.187859,0.143438,0.102528,0.075634
1,302,9,1.8359,1,0.005966,0.007167,0.11111,0.009503,0.06325,0.138749,0.198341,0.207866,0.174689,0.12405,0.083551
1,304,33,2.7357,1,0.007005,0.010108,0.24242,0.028741,0.151506,0.226279,0.215668,0.161061,0.102873,0.067408,0.046465
1,308,8,1.8699,1,0.006635,0.008033,0.0,0.00813,0.054705,0.122757,0.182279,0.202394,0.184399,0.143979,0.101357
1,309,9,2.4489,0,0.006039,0.006743,0.0,0.009565,0.063165,0.136599,0.191864,0.198644,0.169274,0.129809,0.101079
1,315,50,2.0526,1,0.0079,0.012709,0.3,0.04248,0.222909,0.313184,0.235551,0.105012,0.032785,0.020587,0.027492
1,317,13,2.3962,0,0.006145,0.007051,0.23077,0.012554,0.07941,0.159124,0.203722,0.195136,0.159703,0.11634,0.074011
1,318,12,2.1959,0,0.006241,0.007058,0.08333,0.011921,0.076616,0.157653,0.207154,0.199491,0.158812,0.112573,0.075779
1,319,27,1.4901,1,0.007274,0.009943,0.59259,0.0249,0.148656,0.261664,0.262377,0.16385,0.070591,0.03315,0.034811
1,320,65,2.1452,1,0.00731,0.011316,0.2,0.053719,0.248848,0.294796,0.208653,0.099822,0.03906,0.031204,0.023899
1,321,22,1.719,1,0.00661,0.008514,0.0,0.021225,0.129146,0.237057,0.257053,0.184506,0.097801,0.045143,0.028067
1,322,18,1.296,1,0.006416,0.007888,0.27778,0.018104,0.113903,0.222619,0.262778,0.204542,0.108893,0.041573,0.027589
1,323,12,1.6001,0,0.006355,0.007072,0.16667,0.011368,0.074743,0.159912,0.219397,0.215998,0.165144,0.100744,0.052694
1,324,29,1.6667,1,0.006999,0.009054,0.2069,0.02662,0.156694,0.26849,0.25919,0.155629,0.066837,0.033441,0.033098
1,326,13,1.8986,0,0.005904,0.006708,0.0,0.012724,0.081676,0.167004,0.215247,0.198818,0.148896,0.102068,0.073566
1,327,37,1.9766,1,0.007368,0.010193,0.08108,0.033603,0.186379,0.28802,0.247243,0.137638,0.058119,0.025067,0.023931
1,328,32,1.6259,1,0.006852,0.009487,0.28125,0.03002,0.1744,0.289998,0.263635,0.139933,0.047334,0.023149,0.03153
1,329,54,5.9134,2,0.006706,0.008844,0.25926,0.041743,0.160476,0.219199,0.214582,0.157306,0.099898,0.062157,0.044639
1,331,9,1.7993,0,0.006054,0.006711,0.0,0.009504,0.063078,0.137713,0.195941,0.205208,0.174156,0.126934,0.087466
1,333,23,2.1377,1,0.006748,0.00861,0.34783,0.022204,0.13125,0.229968,0.239105,0.172389,0.101723,0.059403,0.043958
1,334,26,1.7605,1,0.007147,0.009455,0.11538,0.023726,0.141931,0.250875,0.254155,0.165002,0.082347,0.04698,0.034983
1,335,45,1.8007,1,0.00678,0.008802,0.22222,0.040653,0.219255,0.315871,0.233451,0.098852,0.033753,0.025246,0.03292
1,337,45,1.4131,1,0.007437,0.011104,0.15556,0.0399,0.219773,0.325977,0.241625,0.091471,0.025819,0.026471,0.028964
1,338,36,1.5384,1,0.007007,0.009621,0.22222,0.0328,0.187527,0.301452,0.258383,0.124714,0.038783,0.024184,0.032157
1,340,20,1.3549,1,0.006835,0.008623,0.1,0.019302,0.120697,0.232727,0.267964,0.199587,0.098355,0.034467,0.026901
1,341,26,1.4752,1,0.007044,0.010407,0.30769,0.02444,0.147371,0.264217,0.271257,0.172104,0.070474,0.025322,0.024816
1,345,11,1.6429,0,0.006047,0.006788,0.09091,0.011153,0.073453,0.157658,0.217333,0.215246,0.165731,0.102445,0.05698
