t,norm,peak,PR,R_rms,r50,r80,r90,Vmem_peak,Vmem_mean,k_star,k_star_L,crystallinity,M1,M2,M3,finite,peak_n_cells_half,peak_r_cells,peak_width_phys,artifact_1_2_cells,N,dx,dt,cell
5.7,14236.243823886161,3.4775023485620933,18697.5064853273,16.014375737195266,15.763882770434446,19.248376554920156,20.89258241577618,6.257327406252247,1.6112334719078631,10.50470043544087,336.15041393410786,0.9999875210431878,0.7126263902593646,0.29480984520636866,0.01169720804944691,True,1858,7.626390402133106,3.813195201066553,False,64,0.5,0.00125,N64_dt0h
5.8,14424.166960883736,3.3023457089034616,18759.920109945928,16.01788771260706,15.771810295587505,19.241881404893856,20.886598574205422,5.9895743622985895,1.6357984451909124,10.50470043544087,336.15041393410786,0.9999869094443042,0.7126406246829592,0.2998894525558938,0.01213185017525608,True,2886,8.832207002215053,4.416103501107527,False,64,0.5,0.00125,N64_dt0h
5.9,14604.060779880008,3.1789359091837217,18772.68992954811,16.018604237431855,15.771810295587505,19.241881404893856,20.886598574205422,6.126729508712463,1.6597224453962163,10.50470043544087,336.15041393410786,0.9999887192922781,0.7121455613453102,0.3043762987795548,0.01255272252703512,True,3737,9.626716068006104,4.813358034003052,False,64,0.5,0.00125,N64_dt0h
6.0,14779.271681582944,3.4121301971886906,18777.004078253874,16.018176716375145,15.771810295587505,19.241881404893856,20.89258241577618,6.025787393251469,1.6832555441346706,10.50470043544087,336.15041393410786,0.9999863625587863,0.710432136223317,0.3087911563029439,0.012980291351169255,True,2652,8.586739811927028,4.293369905963514,False,64,0.5,0.00125,N64_dt0h
6.1000000000000005,14956.580612454993,3.662107617242882,18799.12496849244,16.01821346693227,15.787653403846944,19.222382786741086,20.89258241577618,6.9693355509595,1.7063541425300686,10.50470043544087,336.15041393410786,0.9999876434071447,0.7093685346540779,0.31324599859485397,0.013420017885916425,True,1861,7.630492818417629,3.8152464092088145,False,64,0.5,0.00125,N64_dt0h
6.2,15130.369364054248,3.6810138980423615,18866.877764346795,16.018037341728107,15.795568998931314,19.222382786741086,20.886598574205422,6.934455011545321,1.729360453387514,10.50470043544087,336.15041393410786,0.99999156457163,0.709526804430265,0.31848351423989674,0.013904011977249437,True,1865,7.6359558543402954,3.8179779271701477,False,64,0.5,0.00125,N64_dt0h
6.3,15291.951707352378,3.4349304816146446,18900.03786183897,16.01791389429818,15.787653403846944,19.215878850575635,20.886598574205422,6.253561604844761,1.7514554269213114,10.50470043544087,336.15041393410786,0.9999940400398989,0.7087080989720542,0.3234991171718032,0.014390715959523702,True,2999,8.946008067553729,4.473004033776864,False,64,0.5,0.00125,N64_dt0h
6.4,15466.468729361537,3.666996656061417,18892.055335864112,16.016125438927794,15.7797338380595,19.222382786741086,20.868636754709208,7.1203614877250025,1.7737094433612488,10.701049976290232,342.4335992412874,0.9999959165384691,0.7061742180370648,0.3270980257323274,0.014825390047147191,True,2125,7.975478985027132,3.987739492513566,False,64,0.5,0.00125,N64_dt0h
6.5,15632.274557604691,3.5834708628334635,18921.812625419243,16.016449919614935,15.763882770434446,19.222382786741086,20.868636754709208,6.265018834451724,1.7960681552582627,10.701049976290232,342.4335992412874,0.9999965134708637,0.7053080472472982,0.33158887592152475,0.015310114022238861,True,2590,8.519296202857477,4.259648101428739,False,64,0.5,0.00125,N64_dt0h
6.6000000000000005,15802.913064171404,3.5969771461014637,18931.84669047586,16.01566294869592,15.75595125658873,19.222382786741086,20.868636754709208,6.83107732716957,1.8178096962123638,10.701049976290232,342.4335992412874,0.9999936743963189,0.7028048575862856,0.3353797321052022,0.015773187343777296,True,2718,8.657389313203886,4.328694656601943,False,64,0.5,0.00125,N64_dt0h
6.7,15972.58630569543,3.8625155679667853,18977.886548708786,16.012719808541068,15.748015748023622,19.222382786741086,20.89258241577618,6.4999971290006595,1.8399699085260484,10.701049976290232,342.4335992412874,0.9999955520510633,0.7028170936338374,0.3397530404523108,0.016272902632399704,True,1734,7.452811916827183,3.7264059584135913,False,64,0.5,0.00125,N64_dt0h
6.8,16137.956288411668,3.659791843729277,19010.410152786808,16.006567707437473,15.732132722552274,19.222382786741086,20.89258241577618,6.34345993404897,1.8619043522700032,10.701049976290232,342.4335992412874,0.9999949033370906,0.7021841268863114,0.3439689667835406,0.016774980727276186,True,2656,8.59105475728236,4.29552737864118,False,64,0.5,0.00125,N64_dt0h
6.9,16314.673445107652,3.841963066590408,19054.857893346583,16.002486814080132,15.724185193516387,19.222382786741086,20.910523666326483,7.065503021203249,1.8842094930749331,10.701049976290232,342.4335992412874,0.9999957545807847,0.7010731494600978,0.3478168994762472,0.01726896305313007,True,1988,7.8002631967950675,3.9001315983975338,False,64,0.5,0.00125,N64_dt0h
7.0,16472.618131617117,3.9577223524724534,19087.79578836215,15.996232165221238,15.708278072405008,19.222382786741086,20.910523666326483,6.396157917648412,1.905580649790459,10.701049976290232,342.4335992412874,0.9999950690869175,0.7014624959210262,0.3521472981148394,0.017796824102786192,True,1713,7.4226033146340935,3.7113016573170468,False,64,0.5,0.00125,N64_dt0h
7.1000000000000005,16630.905963627978,3.322641218072629,19104.541590285513,15.99048164215508,15.700318468107582,19.222382786741086,20.904544960366874,6.368991525653511,1.9268492735776668,10.897399517139595,348.71678454846705,0.9999951378339135,0.6998812589848856,0.35604122439652136,0.018313165117395846,True,5304,10.818614239017208,5.409307119508604,False,64,0.5,0.00125,N64_dt0h
7.2,16779.171984479413,3.5852971786120835,19129.56133679763,15.984459018852771,15.700318468107582,19.222382786741086,20.904544960366874,6.6753928541565575,1.9474720548124793,10.897399517139595,348.71678454846705,0.999993604462241,0.6993405116643037,0.3603744395236189,0.018863712792344712,True,3640,9.542692395972834,4.771346197986417,False,64,0.5,0.00125,N64_dt0h
7.3,16941.479533428694,3.9963253026188705,19220.151218723637,15.979243735273617,15.700318468107582,19.209372712298546,20.89258241577618,6.254976453951013,1.96818232201582,10.897399517139595,348.71678454846705,0.9999932677258789,0.7008448990179169,0.3652359810343775,0.01945319477493082,True,1847,7.611310317051282,3.805655158525641,False,64,0.5,0.00125,N64_dt0h
7.4,17099.980145419693,5.064858242987695,19245.35909575994,15.97332691211318,15.700318468107582,19.20286436967152,20.886598574205422,6.769552859868764,1.9888999930128475,10.897399517139595,348.71678454846705,0.9999910692145458,0.6990147278772945,0.3689420346159668,0.019991290927399614,True,280,4.058415182579961,2.0292075912899805,False,64,0.5,0.00125,N64_dt0h
7.5,17259.944530936227,3.863408544375789,19362.47376270478,15.964489883789248,15.700318468107582,19.170289512680814,20.886598574205422,7.390203739896873,2.009740352909821,10.897399517139595,348.71678454846705,0.9999906489066648,0.7005107004788513,0.37424551090400093,0.020627825508482092,True,2501,8.420573948691237,4.210286974345618,False,64,0.5,0.00125,N64_dt0h
