t,norm,peak,PR,R_rms
4.9225,1.0000000000009246,65.34349542917681,0.061392788910358514,8.447467861578493
4.925,1.0000000000009253,65.34218764440132,0.06139524456694505,8.448245263322136
4.9275,1.0000000000009257,65.29047645251713,0.06149229271492066,8.449003365803552
4.93,1.0000000000009255,65.23500988648983,0.06159668898807649,8.449731036194425
4.9325,1.0000000000009264,65.2248530149279,0.06161584193317769,8.450423159707897
4.9350000000000005,1.000000000000927,65.31174983462556,0.061452335167392874,8.451079234847786
4.9375,1.0000000000009277,65.37605438437758,0.061331745803804634,8.451704878574736
4.94,1.0000000000009273,65.31692836526278,0.061442611323476864,8.452311582598469
4.9425,1.0000000000009281,65.23317889431563,0.06160015101267257,8.452907644832178
4.945,1.0000000000009277,65.23171984382009,0.061602905821233934,8.453498504245793
4.9475,1.0000000000009293,65.29319177339404,0.061487232441654494,8.454087087513265
4.95,1.0000000000009301,65.33066259350171,0.06141688126523908,8.454667827152718
4.9525,1.0000000000009304,65.33128273880982,0.06141573384465793,8.455231371362162
4.955,1.0000000000009301,65.3003488127074,0.06147382080896949,8.455764147310841
4.9575000000000005,1.000000000000931,65.2354010980243,0.061596000328059904,8.456248887348952
4.96,1.0000000000009315,65.2369940459983,0.06159300838288149,8.456674397121818
4.9625,1.0000000000009315,65.31364226764089,0.06144885177146727,8.457033963885742
4.965,1.0000000000009313,65.34806393456584,0.06138423213188573,8.457326842992979
4.9675,1.0000000000009317,65.31673855762715,0.061443005809651306,8.457563958015086
4.97,1.000000000000933,65.25862397311049,0.061552261456346694,8.457761249296427
4.9725,1.0000000000009333,65.23723511752752,0.06159255486523076,8.457937678854156
4.9750000000000005,1.000000000000933,65.27447097216756,0.06152246568225571,8.45811579443814
4.9775,1.0000000000009337,65.3232534318378,0.06143081849144322,8.458314379721074
4.98,1.0000000000009337,65.3477413922396,0.061384926390035705,8.458546502988954
4.9825,1.0000000000009353,65.2944759448919,0.06148493908794064,8.458817867439347
4.985,1.0000000000009361,65.22517121959369,0.0616153377459693,8.459125090931167
4.9875,1.0000000000009355,65.2558737521544,0.061557547395786394,8.459461167571337
4.99,1.0000000000009364,65.31811011121785,0.06144056800067217,8.459814112498064
4.9925,1.000000000000937,65.33216688418848,0.06141417190974525,8.46017062759888
4.995,1.000000000000937,65.30341047128672,0.06146814872057276,8.460525014717557
4.9975000000000005,1.0000000000009373,65.26730222151627,0.06153605930377782,8.460873695317428
5.0,1.0000000000009384,65.26038910901077,0.061549076815822786,8.461218732164566
5.0025,1.000000000000938,65.2711732814592,0.06152876508827567,8.461571282140886
5.005,1.0000000000009395,65.31204220921104,0.0614519518169937,8.461942184463739
5.0075,1.0000000000009388,65.33234335561588,0.061413849243247234,8.4623451319039
5.01,1.000000000000939,65.2866861348353,0.06149957481649942,8.462791870155188
5.0125,1.0000000000009404,65.2656593461185,0.06153915218050365,8.463284795657064
5.015,1.0000000000009408,65.2662542605805,0.0615380192498076,8.463824761859993
5.0175,1.0000000000009412,65.27762331436543,0.06151658856470747,8.464405409249155
5.0200000000000005,1.0000000000009412,65.32693069815743,0.0614239913677487,8.465012518115769
5.0225,1.0000000000009424,65.31775201465136,0.061441196374350596,8.465635657669159
5.025,1.0000000000009424,65.27229105563325,0.0615265955635741,8.466265471331404
5.0275,1.0000000000009424,65.27160382706563,0.06152791317655449,8.466893446673083
5.03,1.0000000000009441,65.27019403369367,0.06153055447732518,8.467518390570996
5.0325,1.0000000000009428,65.28778345075555,0.061497469128999976,8.468145957349876
5.035,1.0000000000009448,65.32426908700523,0.06142895090952955,8.468784810114714
5.0375000000000005,1.0000000000009444,65.31094987997135,0.061453915148972006,8.469443756156497
5.04,1.0000000000009444,65.27701672088403,0.0615176893193107,8.470129188200028
5.0425,1.000000000000946,65.25862259225168,0.06155230724631871,8.470841235136193
5.045,1.0000000000009452,65.26669334674506,0.06153706145085408,8.471572631800402
5.0475,1.0000000000009457,65.31171917730092,0.06145240536919551,8.472307189723555
5.05,1.0000000000009466,65.33146450473845,0.06141535068030049,8.473022102897652
5.0525,1.000000000000947,65.29523866521326,0.061483332365157205,8.473694225178482
5.055,1.0000000000009481,65.25748261287308,0.06155432125709567,8.474297654658727
5.0575,1.0000000000009486,65.25850037486046,0.061552462574650406,8.474811596943304
5.0600000000000005,1.0000000000009481,65.29564240458322,0.061482660136764185,8.475229961797751
5.0625,1.0000000000009492,65.3205122833755,0.06143593093362597,8.47555372956952
5.065,1.0000000000009488,65.3093046728479,0.061456980634109544,8.475794897704686
5.0675,1.0000000000009501,65.28764871189219,0.061497749114814614,8.475977489895545
5.07,1.0000000000009497,65.2604449952092,0.06154894118292478,8.476127135365283
5.0725,1.0000000000009497,65.26099904538052,0.061547866161336756,8.476271792405608
5.075,1.0000000000009501,65.3046497475591,0.06146582057357385,8.47643480164461
5.0775,1.0000000000009517,65.32517262728051,0.0614273060890521,8.47663015204322
5.08,1.0000000000009526,65.30656087928922,0.06146224630631192,8.4768651046636
5.0825000000000005,1.0000000000009526,65.27418249232238,0.061523111027514614,8.477134742672153
5.085,1.0000000000009523,65.24909914994487,0.061570302416062477,8.477427429670497
5.0875,1.0000000000009526,65.27588651258297,0.06151988771408184,8.477729846314515
5.09,1.0000000000009532,65.32460876819397,0.06142836047818175,8.478027988911027
5.0925,1.0000000000009537,65.3219343051007,0.06143336204909145,8.478313763877132
5.095,1.0000000000009541,65.28449752501453,0.06150367333532728,8.478583533506633
5.0975,1.0000000000009548,65.26620439514782,0.061538112218032896,8.478841828896243
5.1000000000000005,1.000000000000956,65.26768554715017,0.06153533603892589,8.479101016973443
5.1025,1.0000000000009557,65.27755885831172,0.061516718845521644,8.479372172258914
5.105,1.0000000000009563,65.31693551594108,0.061442730169657636,8.479668121982312
5.1075,1.0000000000009566,65.33948703655015,0.061400432064022556,8.479999350803414
5.11,1.0000000000009581,65.28240971212033,0.06150759208239166,8.480368114941951
5.1125,1.0000000000009575,65.2352600304561,0.06159633908747881,8.480770659413116
