kind,seed,family,score,best,best_score,kstar_used,kstar_own,kstarL_used,n_shell,C,C_star,M
isotropic_inj,9,BCC,0.5512227861933028,HCP,0.61274266299806,0.3141592653589793,0.3141592653589793,6.283185307179586,18,0.9999587576848283,8.692170581448298e-05,
isotropic_inj,9,FCC,0.0,HCP,0.61274266299806,0.3141592653589793,0.3141592653589793,6.283185307179586,18,0.9999587576848283,8.692170581448298e-05,
isotropic_inj,9,HCP,0.61274266299806,HCP,0.61274266299806,0.3141592653589793,0.3141592653589793,6.283185307179586,18,0.9999587576848283,8.692170581448298e-05,
isotropic_ownk,10,SC,0.0,FCC,1.0,17.27875959474386,17.27875959474386,345.5751918948772,7,0.9999816220133299,3.88811173070627e-05,
isotropic_ownk,10,BCC,0.0,FCC,1.0,17.27875959474386,17.27875959474386,345.5751918948772,7,0.9999816220133299,3.88811173070627e-05,
isotropic_ownk,10,FCC,1.0,FCC,1.0,17.27875959474386,17.27875959474386,345.5751918948772,7,0.9999816220133299,3.88811173070627e-05,
isotropic_ownk,10,HCP,0.0,FCC,1.0,17.27875959474386,17.27875959474386,345.5751918948772,7,0.9999816220133299,3.88811173070627e-05,
isotropic_inj,10,SC,0.35904808600936056,HCP,0.6746648595157523,0.3141592653589793,17.27875959474386,6.283185307179586,18,0.9999816220133299,3.88811173070627e-05,
isotropic_inj,10,BCC,0.6409519139906394,HCP,0.6746648595157523,0.3141592653589793,17.27875959474386,6.283185307179586,18,0.9999816220133299,3.88811173070627e-05,
isotropic_inj,10,FCC,0.0,HCP,0.6746648595157523,0.3141592653589793,17.27875959474386,6.283185307179586,18,0.9999816220133299,3.88811173070627e-05,
isotropic_inj,10,HCP,0.6746648595157523,HCP,0.6746648595157523,0.3141592653589793,17.27875959474386,6.283185307179586,18,0.9999816220133299,3.88811173070627e-05,
isotropic_ownk,11,SC,0.0,FCC,1.0,16.964600329384883,16.964600329384883,339.29200658769764,56,0.9999839921853295,0.0002433827210273181,
isotropic_ownk,11,BCC,0.0,FCC,1.0,16.964600329384883,16.964600329384883,339.29200658769764,56,0.9999839921853295,0.0002433827210273181,
isotropic_ownk,11,FCC,1.0,FCC,1.0,16.964600329384883,16.964600329384883,339.29200658769764,56,0.9999839921853295,0.0002433827210273181,
